file,utterance_id,reference,hypothesis,ref_normalized,hyp_normalized,wer,cer,ref_word_count,hyp_word_count
237-126133-0006.flac,237-126133-0006,AT THIS THE BUNDLE OPENED SUDDENLY AND OUT POPPED PHRONSIE,"At this the bundle opened suddenly, and out popped Franzi.",at this the bundle opened suddenly and out popped phronsie,at this the bundle opened suddenly and out popped franzi,0.1,0.08620689655172414,10,10
237-126133-0007.flac,237-126133-0007,BUT POLLY COULDN'T SPEAK AND IF JASPER HADN'T CAUGHT HER JUST IN TIME SHE WOULD HAVE TUMBLED OVER BACKWARD FROM THE STOOL PHRONSIE AND ALL,but polly couldn't speak and if jasper hadn't caught her just in time she would have tumbled over backward from the stool phronsie and all,but polly couldnt speak and if jasper hadnt caught her just in time she would have tumbled over backward from the stool phronsie and all,but polly couldnt speak and if jasper hadnt caught her just in time she would have tumbled over backward from the stool phronsie and all,0.0,0.0,25,25
237-126133-0008.flac,237-126133-0008,ASKED PHRONSIE WITH HER LITTLE FACE CLOSE TO POLLY'S OWN,"asked Franzi, with her little face close to Polly's own.",asked phronsie with her little face close to pollys own,asked franzi with her little face close to pollys own,0.1,0.09090909090909091,10,10
237-126133-0009.flac,237-126133-0009,NOW YOU'LL STAY CRIED VAN SAY POLLY WON'T YOU,"""'Now you'll stay,' cried Anne. ""'Say, Polly, won't you?'",now youll stay cried van say polly wont you,now youll stay cried anne say polly wont you,0.1111111111111111,0.06976744186046512,9,9
237-126133-0010.flac,237-126133-0010,OH YOU ARE THE DEAREST AND BEST MISTER KING I EVER SAW BUT HOW DID YOU MAKE MAMMY LET HER COME,"Oh, you are the dearest and best Mr. King I ever saw. But how did you make Mammy let her come?'",oh you are the dearest and best mister king i ever saw but how did you make mammy let her come,oh you are the dearest and best mr king i ever saw but how did you make mammy let her come,0.047619047619047616,0.0425531914893617,21,21
237-126133-0011.flac,237-126133-0011,ISN'T HE SPLENDID CRIED JASPER IN INTENSE PRIDE SWELLING UP FATHER KNEW HOW TO DO IT,"""'Isn't he splendid?' cried Jasper, in intense pride, swelling up. ""'Father knew how to do it!'",isnt he splendid cried jasper in intense pride swelling up father knew how to do it,isnt he splendid cried jasper in intense pride swelling up father knew how to do it,0.0,0.0,16,16
237-126133-0012.flac,237-126133-0012,THERE THERE HE SAID SOOTHINGLY PATTING HER BROWN FUZZY HEAD,"""'There, there,' he said soothingly, patting her brown, fuzzy head.",there there he said soothingly patting her brown fuzzy head,there there he said soothingly patting her brown fuzzy head,0.0,0.0,10,10
237-126133-0013.flac,237-126133-0013,I KNOW GASPED POLLY CONTROLLING HER SOBS I WON'T ONLY I CAN'T THANK YOU,"""'I know,' gasped Polly, controlling her sobs. ""'I won't. Only, I can't thank you.'",i know gasped polly controlling her sobs i wont only i cant thank you,i know gasped polly controlling her sobs i wont only i cant thank you,0.0,0.0,14,14
237-126133-0014.flac,237-126133-0014,ASKED PHRONSIE IN INTENSE INTEREST SLIPPING DOWN OUT OF POLLY'S ARMS AND CROWDING UP CLOSE TO JASPER'S SIDE,"asked Bronzy, in intense interest slipping down out of Polly's arms and crowding up close to Jasper's side.",asked phronsie in intense interest slipping down out of pollys arms and crowding up close to jaspers side,asked bronzy in intense interest slipping down out of pollys arms and crowding up close to jaspers side,0.05555555555555555,0.047619047619047616,18,18
237-126133-0015.flac,237-126133-0015,YES ALL ALONE BY HIMSELF ASSERTED JASPER VEHEMENTLY AND WINKING FURIOUSLY TO THE OTHERS TO STOP THEIR LAUGHING HE DID NOW TRULY PHRONSIE,"""'Yes, all alone by himself,' asserted Jasper vehemently, and winking furiously to the others to stop their laughing. ""'He did now truly, Francie!'",yes all alone by himself asserted jasper vehemently and winking furiously to the others to stop their laughing he did now truly phronsie,yes all alone by himself asserted jasper vehemently and winking furiously to the others to stop their laughing he did now truly francie,0.043478260869565216,0.029411764705882353,23,23
237-126133-0016.flac,237-126133-0016,OH NO JASPER I MUST GO BY MY VERY OWN SELF,"Oh no, Jap Sir, I must go by my very own self.",oh no jasper i must go by my very own self,oh no jap sir i must go by my very own self,0.18181818181818182,0.09523809523809523,11,12
237-126133-0017.flac,237-126133-0017,THERE JAP YOU'VE CAUGHT IT LAUGHED PERCY WHILE THE OTHERS SCREAMED AT THE SIGHT OF JASPER'S FACE,"""'There, Jap, you've caught it!' laughed Percy, while the others screamed at the sight of Jasper's face.",there jap youve caught it laughed percy while the others screamed at the sight of jaspers face,there jap youve caught it laughed percy while the others screamed at the sight of jaspers face,0.0,0.0,17,17
237-126133-0018.flac,237-126133-0018,DON'T MIND IT POLLY WHISPERED JASPER TWASN'T HER FAULT,"""'Don't mind it, Polly,' whispered Jasper. ""'Twasn't her fault.'""",dont mind it polly whispered jasper twasnt her fault,dont mind it polly whispered jasper twasnt her fault,0.0,0.0,9,9
237-126133-0019.flac,237-126133-0019,DEAR ME EJACULATED THE OLD GENTLEMAN IN THE UTMOST AMAZEMENT AND SUCH A TIME AS I'VE HAD TO GET HER HERE TOO,"""'Dear me!' ejaculated the old gentleman in the utmost amazement. ""'And such a time as I've had to get her here, too!'",dear me ejaculated the old gentleman in the utmost amazement and such a time as ive had to get her here too,dear me ejaculated the old gentleman in the utmost amazement and such a time as ive had to get her here too,0.0,0.0,22,22
237-126133-0020.flac,237-126133-0020,HOW DID HER MOTHER EVER LET HER GO,How did her mother ever let her go?,how did her mother ever let her go,how did her mother ever let her go,0.0,0.0,8,8
237-126133-0021.flac,237-126133-0021,SHE ASKED IMPULSIVELY I DIDN'T BELIEVE YOU COULD PERSUADE HER FATHER,"she asked impulsively. I didn't believe you could persuade her, father.",she asked impulsively i didnt believe you could persuade her father,she asked impulsively i didnt believe you could persuade her father,0.0,0.0,11,11
237-126133-0022.flac,237-126133-0022,I DIDN'T HAVE ANY FEARS IF I WORKED IT RIGHTLY SAID THE OLD GENTLEMAN COMPLACENTLY,"""'I didn't have any fears, if I worked it rightly,' said the old gentleman complacently.",i didnt have any fears if i worked it rightly said the old gentleman complacently,i didnt have any fears if i worked it rightly said the old gentleman complacently,0.0,0.0,15,15
237-126133-0023.flac,237-126133-0023,HE CRIED IN HIGH DUDGEON JUST AS IF HE OWNED THE WHOLE OF THE PEPPERS AND COULD DISPOSE OF THEM ALL TO SUIT HIS FANCY,he cried in high dudgeon just as if he owned the whole of the peppers and could dispose of them all to suit his fancy,he cried in high dudgeon just as if he owned the whole of the peppers and could dispose of them all to suit his fancy,he cried in high dudgeon just as if he owned the whole of the peppers and could dispose of them all to suit his fancy,0.0,0.0,25,25
237-126133-0024.flac,237-126133-0024,AND THE OLD GENTLEMAN WAS SO DELIGHTED WITH HIS SUCCESS THAT HE HAD TO BURST OUT INTO A SERIES OF SHORT HAPPY BITS OF LAUGHTER THAT OCCUPIED QUITE A SPACE OF TIME,and the old gentleman was so delighted with his success that he had to burst out into a series of short happy bits of laughter that occupied quite a space of time,and the old gentleman was so delighted with his success that he had to burst out into a series of short happy bits of laughter that occupied quite a space of time,and the old gentleman was so delighted with his success that he had to burst out into a series of short happy bits of laughter that occupied quite a space of time,0.0,0.0,32,32
237-126133-0025.flac,237-126133-0025,AT LAST HE CAME OUT OF THEM AND WIPED HIS FACE VIGOROUSLY,"At last he came out of them, and wiped his face vigorously.",at last he came out of them and wiped his face vigorously,at last he came out of them and wiped his face vigorously,0.0,0.0,12,12
237-134493-0000.flac,237-134493-0000,IT IS SIXTEEN YEARS SINCE JOHN BERGSON DIED,It is sixteen years since John Bergson died.,it is sixteen years since john bergson died,it is sixteen years since john bergson died,0.0,0.0,8,8
237-134493-0001.flac,237-134493-0001,HIS WIFE NOW LIES BESIDE HIM AND THE WHITE SHAFT THAT MARKS THEIR GRAVES GLEAMS ACROSS THE WHEAT FIELDS,his wife now lies beside him and the white shaft that marks their graves gleams across the wheat-fields,his wife now lies beside him and the white shaft that marks their graves gleams across the wheat fields,his wife now lies beside him and the white shaft that marks their graves gleams across the wheatfields,0.10526315789473684,0.009708737864077669,19,18
237-134493-0002.flac,237-134493-0002,FROM THE NORWEGIAN GRAVEYARD ONE LOOKS OUT OVER A VAST CHECKER BOARD MARKED OFF IN SQUARES OF WHEAT AND CORN LIGHT AND DARK DARK AND LIGHT,from the norwegian graveyard one looks out over a vast checkerboard marked off in squares of wheat and corn light and dark dark and light,from the norwegian graveyard one looks out over a vast checker board marked off in squares of wheat and corn light and dark dark and light,from the norwegian graveyard one looks out over a vast checkerboard marked off in squares of wheat and corn light and dark dark and light,0.07692307692307693,0.007246376811594203,26,25
237-134493-0003.flac,237-134493-0003,FROM THE GRAVEYARD GATE ONE CAN COUNT A DOZEN GAYLY PAINTED FARMHOUSES THE GILDED WEATHER VANES ON THE BIG RED BARNS WINK AT EACH OTHER ACROSS THE GREEN AND BROWN AND YELLOW FIELDS,from the graveyard gate one can count a dozen gaily painted farmhouses the gilded weather vanes on the big red barns wink at each other across the green and brown and yellow fields,from the graveyard gate one can count a dozen gayly painted farmhouses the gilded weather vanes on the big red barns wink at each other across the green and brown and yellow fields,from the graveyard gate one can count a dozen gaily painted farmhouses the gilded weather vanes on the big red barns wink at each other across the green and brown and yellow fields,0.030303030303030304,0.005555555555555556,33,33
237-134493-0004.flac,237-134493-0004,THE AIR AND THE EARTH ARE CURIOUSLY MATED AND INTERMINGLED AS IF THE ONE WERE THE BREATH OF THE OTHER,"The air and the earth are curiously mated and intermingled, as if the one were the breath of the other.",the air and the earth are curiously mated and intermingled as if the one were the breath of the other,the air and the earth are curiously mated and intermingled as if the one were the breath of the other,0.0,0.0,20,20
237-134493-0005.flac,237-134493-0005,HE WAS A SPLENDID FIGURE OF A BOY TALL AND STRAIGHT AS A YOUNG PINE TREE WITH A HANDSOME HEAD AND STORMY GRAY EYES DEEPLY SET UNDER A SERIOUS BROW,he was a splendid figure of a boy tall and straight as a young pine-tree with a handsome head and stormy grey eyes deeply set under a serious brow,he was a splendid figure of a boy tall and straight as a young pine tree with a handsome head and stormy gray eyes deeply set under a serious brow,he was a splendid figure of a boy tall and straight as a young pinetree with a handsome head and stormy grey eyes deeply set under a serious brow,0.1,0.0136986301369863,30,29
237-134493-0006.flac,237-134493-0006,THAT'S NOT MUCH OF A JOB FOR AN ATHLETE HERE I'VE BEEN TO TOWN AND BACK,That's not much of a job for an athlete. Here I've been to town and back.,thats not much of a job for an athlete here ive been to town and back,thats not much of a job for an athlete here ive been to town and back,0.0,0.0,16,16
237-134493-0007.flac,237-134493-0007,ALEXANDRA LETS YOU SLEEP LATE,Alexandra lets you sleep late.,alexandra lets you sleep late,alexandra lets you sleep late,0.0,0.0,5,5
237-134493-0008.flac,237-134493-0008,SHE GATHERED UP HER REINS,She gathered up her reins.,she gathered up her reins,she gathered up her reins,0.0,0.0,5,5
237-134493-0009.flac,237-134493-0009,PLEASE WAIT FOR ME MARIE EMIL COAXED,"Please wait for me, Marie, Emil coaxed.",please wait for me marie emil coaxed,please wait for me marie emil coaxed,0.0,0.0,7,7
237-134493-0010.flac,237-134493-0010,I NEVER SEE LOU'S SCYTHE OVER HERE,I never see Lou's side over here.,i never see lous scythe over here,i never see lous side over here,0.14285714285714285,0.12121212121212122,7,7
237-134493-0011.flac,237-134493-0011,HOW BROWN YOU'VE GOT SINCE YOU CAME HOME I WISH I HAD AN ATHLETE TO MOW MY ORCHARD,How brown you've got since you came home. I wish I had an athlete to mow my orchard.,how brown youve got since you came home i wish i had an athlete to mow my orchard,how brown youve got since you came home i wish i had an athlete to mow my orchard,0.0,0.0,18,18
237-134493-0012.flac,237-134493-0012,I GET WET TO MY KNEES WHEN I GO DOWN TO PICK CHERRIES,I get wet to my knees when I go down to pick cherries.,i get wet to my knees when i go down to pick cherries,i get wet to my knees when i go down to pick cherries,0.0,0.0,13,13
237-134493-0013.flac,237-134493-0013,INDEED HE HAD LOOKED AWAY WITH THE PURPOSE OF NOT SEEING IT,"Indeed, he had looked away with the purpose of not seeing it.",indeed he had looked away with the purpose of not seeing it,indeed he had looked away with the purpose of not seeing it,0.0,0.0,12,12
237-134493-0014.flac,237-134493-0014,THEY THINK YOU'RE PROUD BECAUSE YOU'VE BEEN AWAY TO SCHOOL OR SOMETHING,They think you're proud because you've been away to school or something.,they think youre proud because youve been away to school or something,they think youre proud because youve been away to school or something,0.0,0.0,12,12
237-134493-0015.flac,237-134493-0015,THERE WAS SOMETHING INDIVIDUAL ABOUT THE GREAT FARM A MOST UNUSUAL TRIMNESS AND CARE FOR DETAIL,"There was something individual about the great farm, a most unusual trimness and care for detail.",there was something individual about the great farm a most unusual trimness and care for detail,there was something individual about the great farm a most unusual trimness and care for detail,0.0,0.0,16,16
237-134493-0016.flac,237-134493-0016,ON EITHER SIDE OF THE ROAD FOR A MILE BEFORE YOU REACHED THE FOOT OF THE HILL STOOD TALL OSAGE ORANGE HEDGES THEIR GLOSSY GREEN MARKING OFF THE YELLOW FIELDS,on either side of the road for a mile before you reached the foot of the hill stood tall osage orange hedges their glossy green marking off the yellow fields,on either side of the road for a mile before you reached the foot of the hill stood tall osage orange hedges their glossy green marking off the yellow fields,on either side of the road for a mile before you reached the foot of the hill stood tall osage orange hedges their glossy green marking off the yellow fields,0.0,0.0,30,30
237-134493-0017.flac,237-134493-0017,ANY ONE THEREABOUTS WOULD HAVE TOLD YOU THAT THIS WAS ONE OF THE RICHEST FARMS ON THE DIVIDE AND THAT THE FARMER WAS A WOMAN ALEXANDRA BERGSON,"Anyone thereabouts would have told you that this was one of the richest farms on the divide, and that the farmer was a woman, Alexandra Bergson.",any one thereabouts would have told you that this was one of the richest farms on the divide and that the farmer was a woman alexandra bergson,anyone thereabouts would have told you that this was one of the richest farms on the divide and that the farmer was a woman alexandra bergson,0.07407407407407407,0.007042253521126761,27,26
237-134493-0018.flac,237-134493-0018,THERE IS EVEN A WHITE ROW OF BEEHIVES IN THE ORCHARD UNDER THE WALNUT TREES,There is even a white row of beehives in the orchard under the walnut trees.,there is even a white row of beehives in the orchard under the walnut trees,there is even a white row of beehives in the orchard under the walnut trees,0.0,0.0,15,15
237-134500-0000.flac,237-134500-0000,FRANK READ ENGLISH SLOWLY AND THE MORE HE READ ABOUT THIS DIVORCE CASE THE ANGRIER HE GREW,frank read english slowly and the more he read about this divorce case the angrier he grew,frank read english slowly and the more he read about this divorce case the angrier he grew,frank read english slowly and the more he read about this divorce case the angrier he grew,0.0,0.0,17,17
237-134500-0001.flac,237-134500-0001,MARIE SIGHED,Marie sighed.,marie sighed,marie sighed,0.0,0.0,2,2
237-134500-0002.flac,237-134500-0002,A BRISK WIND HAD COME UP AND WAS DRIVING PUFFY WHITE CLOUDS ACROSS THE SKY,A brisk wind had come up and was driving puffy white clouds across the sky.,a brisk wind had come up and was driving puffy white clouds across the sky,a brisk wind had come up and was driving puffy white clouds across the sky,0.0,0.0,15,15
237-134500-0003.flac,237-134500-0003,THE ORCHARD WAS SPARKLING AND RIPPLING IN THE SUN,The orchard was sparkling and rippling in the sun.,the orchard was sparkling and rippling in the sun,the orchard was sparkling and rippling in the sun,0.0,0.0,9,9
237-134500-0004.flac,237-134500-0004,THAT INVITATION DECIDED HER,That invitation decided her.,that invitation decided her,that invitation decided her,0.0,0.0,4,4
237-134500-0005.flac,237-134500-0005,OH BUT I'M GLAD TO GET THIS PLACE MOWED,"Oh, but I'm glad to get this place mowed.",oh but im glad to get this place mowed,oh but im glad to get this place mowed,0.0,0.0,9,9
237-134500-0006.flac,237-134500-0006,JUST SMELL THE WILD ROSES THEY ARE ALWAYS SO SPICY AFTER A RAIN,Just smell the wild roses. They are always so spicy after a rain.,just smell the wild roses they are always so spicy after a rain,just smell the wild roses they are always so spicy after a rain,0.0,0.0,13,13
237-134500-0007.flac,237-134500-0007,WE NEVER HAD SO MANY OF THEM IN HERE BEFORE,We never had so many of them in here before.,we never had so many of them in here before,we never had so many of them in here before,0.0,0.0,10,10
237-134500-0008.flac,237-134500-0008,I SUPPOSE IT'S THE WET SEASON WILL YOU HAVE TO CUT THEM TOO,I suppose it's the wet season. Will you have to cut them too?,i suppose its the wet season will you have to cut them too,i suppose its the wet season will you have to cut them too,0.0,0.0,13,13
237-134500-0009.flac,237-134500-0009,I SUPPOSE THAT'S THE WET SEASON TOO THEN,I suppose that's the wet season two then.,i suppose thats the wet season too then,i suppose thats the wet season two then,0.125,0.02564102564102564,8,8
237-134500-0010.flac,237-134500-0010,IT'S EXCITING TO SEE EVERYTHING GROWING SO FAST AND TO GET THE GRASS CUT,"It's exciting to see everything growing so fast, and to get the grass cut.",its exciting to see everything growing so fast and to get the grass cut,its exciting to see everything growing so fast and to get the grass cut,0.0,0.0,14,14
237-134500-0011.flac,237-134500-0011,AREN'T YOU SPLASHED LOOK AT THE SPIDER WEBS ALL OVER THE GRASS,Aren't you splashed? Look at the spiderwebs all over the grass.,arent you splashed look at the spider webs all over the grass,arent you splashed look at the spiderwebs all over the grass,0.16666666666666666,0.01639344262295082,12,11
237-134500-0012.flac,237-134500-0012,IN A FEW MOMENTS HE HEARD THE CHERRIES DROPPING SMARTLY INTO THE PAIL AND HE BEGAN TO SWING HIS SCYTHE WITH THAT LONG EVEN STROKE THAT FEW AMERICAN BOYS EVER LEARN,in a few moments he heard the cherries dropping smartly into the pail and he began to swing his scythe with that long even stroke that few american boys ever learn,in a few moments he heard the cherries dropping smartly into the pail and he began to swing his scythe with that long even stroke that few american boys ever learn,in a few moments he heard the cherries dropping smartly into the pail and he began to swing his scythe with that long even stroke that few american boys ever learn,0.0,0.0,31,31
237-134500-0013.flac,237-134500-0013,MARIE PICKED CHERRIES AND SANG SOFTLY TO HERSELF STRIPPING ONE GLITTERING BRANCH AFTER ANOTHER SHIVERING WHEN SHE CAUGHT A SHOWER OF RAINDROPS ON HER NECK AND HAIR,marie picked cherries and sang softly to herself stripping one glittering branch after another shivering when she caught a shower of raindrops on her neck and hair,marie picked cherries and sang softly to herself stripping one glittering branch after another shivering when she caught a shower of raindrops on her neck and hair,marie picked cherries and sang softly to herself stripping one glittering branch after another shivering when she caught a shower of raindrops on her neck and hair,0.0,0.0,27,27
237-134500-0014.flac,237-134500-0014,AND EMIL MOWED HIS WAY SLOWLY DOWN TOWARD THE CHERRY TREES,and Emil mowed his way slowly down toward the cherry trees.,and emil mowed his way slowly down toward the cherry trees,and emil mowed his way slowly down toward the cherry trees,0.0,0.0,11,11
237-134500-0015.flac,237-134500-0015,THAT SUMMER THE RAINS HAD BEEN SO MANY AND OPPORTUNE THAT IT WAS ALMOST MORE THAN SHABATA AND HIS MAN COULD DO TO KEEP UP WITH THE CORN THE ORCHARD WAS A NEGLECTED WILDERNESS,that summer the rains had been so many and opportune that it was almost more than shabatta and his man could do to keep up with the corn the orchard was a neglected wilderness,that summer the rains had been so many and opportune that it was almost more than shabata and his man could do to keep up with the corn the orchard was a neglected wilderness,that summer the rains had been so many and opportune that it was almost more than shabatta and his man could do to keep up with the corn the orchard was a neglected wilderness,0.029411764705882353,0.005747126436781609,34,34
237-134500-0016.flac,237-134500-0016,I DON'T KNOW ALL OF THEM BUT I KNOW LINDENS ARE,"""'I don't know all of them, but I know Lyndon's are.'",i dont know all of them but i know lindens are,i dont know all of them but i know lyndons are,0.09090909090909091,0.043478260869565216,11,11
237-134500-0017.flac,237-134500-0017,IF I FEEL THAT WAY I FEEL THAT WAY,"If I feel that way, I feel that way.",if i feel that way i feel that way,if i feel that way i feel that way,0.0,0.0,9,9
237-134500-0018.flac,237-134500-0018,HE REACHED UP AMONG THE BRANCHES AND BEGAN TO PICK THE SWEET INSIPID FRUIT LONG IVORY COLORED BERRIES TIPPED WITH FAINT PINK LIKE WHITE CORAL THAT FALL TO THE GROUND UNHEEDED ALL SUMMER THROUGH,he reached up among the branches and began to pick the sweet insipid fruit long ivory-colored berries tipped with faint pink like white coral that fall to the ground unheeded all summer through,he reached up among the branches and began to pick the sweet insipid fruit long ivory colored berries tipped with faint pink like white coral that fall to the ground unheeded all summer through,he reached up among the branches and began to pick the sweet insipid fruit long ivorycolored berries tipped with faint pink like white coral that fall to the ground unheeded all summer through,0.058823529411764705,0.0051813471502590676,34,33
237-134500-0019.flac,237-134500-0019,HE DROPPED A HANDFUL INTO HER LAP,He dropped a handful into her lap.,he dropped a handful into her lap,he dropped a handful into her lap,0.0,0.0,7,7
237-134500-0020.flac,237-134500-0020,YES DON'T YOU,"Yes, don't you?",yes dont you,yes dont you,0.0,0.0,3,3
237-134500-0021.flac,237-134500-0021,OH EVER SO MUCH ONLY HE SEEMS KIND OF STAID AND SCHOOL TEACHERY,"Oh, ever so much. Only he seems kind of staid and schoolteachery.",oh ever so much only he seems kind of staid and school teachery,oh ever so much only he seems kind of staid and schoolteachery,0.15384615384615385,0.015873015873015872,13,12
237-134500-0022.flac,237-134500-0022,WHEN SHE USED TO TELL ME ABOUT HIM I ALWAYS WONDERED WHETHER SHE WASN'T A LITTLE IN LOVE WITH HIM,"When she used to tell me about him, I always wondered whether she wasn't a little in love with him.",when she used to tell me about him i always wondered whether she wasnt a little in love with him,when she used to tell me about him i always wondered whether she wasnt a little in love with him,0.0,0.0,20,20
237-134500-0023.flac,237-134500-0023,IT WOULD SERVE YOU ALL RIGHT IF SHE WALKED OFF WITH CARL,"""'It would serve you all right if she walked off with Carl.'",it would serve you all right if she walked off with carl,it would serve you all right if she walked off with carl,0.0,0.0,12,12
237-134500-0024.flac,237-134500-0024,I LIKE TO TALK TO CARL ABOUT NEW YORK AND WHAT A FELLOW CAN DO THERE,I like to talk to Carl about New York and what a fellow can do there.,i like to talk to carl about new york and what a fellow can do there,i like to talk to carl about new york and what a fellow can do there,0.0,0.0,16,16
237-134500-0025.flac,237-134500-0025,OH EMIL,"Oh, Emil?",oh emil,oh emil,0.0,0.0,2,2
237-134500-0026.flac,237-134500-0026,SURELY YOU ARE NOT THINKING OF GOING OFF THERE,Surely you are not thinking of going off there?',surely you are not thinking of going off there,surely you are not thinking of going off there,0.0,0.0,9,9
237-134500-0027.flac,237-134500-0027,MARIE'S FACE FELL UNDER HIS BROODING GAZE,Marie's face fell under his brooding gaze.,maries face fell under his brooding gaze,maries face fell under his brooding gaze,0.0,0.0,7,7
237-134500-0028.flac,237-134500-0028,I'M SURE ALEXANDRA HOPES YOU WILL STAY ON HERE SHE MURMURED,"I'm sure Alexandra hopes you will stay on here, she murmured.",im sure alexandra hopes you will stay on here she murmured,im sure alexandra hopes you will stay on here she murmured,0.0,0.0,11,11
237-134500-0029.flac,237-134500-0029,I DON'T WANT TO STAND AROUND AND LOOK ON,I don't want to stand around and look on.,i dont want to stand around and look on,i dont want to stand around and look on,0.0,0.0,9,9
237-134500-0030.flac,237-134500-0030,I WANT TO BE DOING SOMETHING ON MY OWN ACCOUNT,I want to be doing something on my own account.,i want to be doing something on my own account,i want to be doing something on my own account,0.0,0.0,10,10
237-134500-0031.flac,237-134500-0031,SOMETIMES I DON'T WANT TO DO ANYTHING AT ALL AND SOMETIMES I WANT TO PULL THE FOUR CORNERS OF THE DIVIDE TOGETHER HE THREW OUT HIS ARM AND BROUGHT IT BACK WITH A JERK SO LIKE A TABLE CLOTH,"""'Sometimes I don't want to do anything at all, ""'and sometimes I want to pull the four corners of the divide together.' ""'He threw out his arm and brought it back with a jerk. ""'So, like a tablecloth.'",sometimes i dont want to do anything at all and sometimes i want to pull the four corners of the divide together he threw out his arm and brought it back with a jerk so like a table cloth,sometimes i dont want to do anything at all and sometimes i want to pull the four corners of the divide together he threw out his arm and brought it back with a jerk so like a tablecloth,0.05128205128205128,0.0053475935828877,39,38
237-134500-0032.flac,237-134500-0032,I GET TIRED OF SEEING MEN AND HORSES GOING UP AND DOWN UP AND DOWN,"I get tired of seeing men and horses going up and down, up and down.",i get tired of seeing men and horses going up and down up and down,i get tired of seeing men and horses going up and down up and down,0.0,0.0,15,15
237-134500-0033.flac,237-134500-0033,I WISH YOU WEREN'T SO RESTLESS AND DIDN'T GET SO WORKED UP OVER THINGS SHE SAID SADLY,"I wish you weren't so restless and didn't get so worked up over things, she said sadly.",i wish you werent so restless and didnt get so worked up over things she said sadly,i wish you werent so restless and didnt get so worked up over things she said sadly,0.0,0.0,17,17
237-134500-0034.flac,237-134500-0034,THANK YOU HE RETURNED SHORTLY,"Thank you, he returned shortly.",thank you he returned shortly,thank you he returned shortly,0.0,0.0,5,5
237-134500-0035.flac,237-134500-0035,AND YOU NEVER USED TO BE CROSS TO ME,and you never used to be cross to me.,and you never used to be cross to me,and you never used to be cross to me,0.0,0.0,9,9
237-134500-0036.flac,237-134500-0036,I CAN'T PLAY WITH YOU LIKE A LITTLE BOY ANY MORE HE SAID SLOWLY THAT'S WHAT YOU MISS MARIE,"""'I can't play with you like a little boy any more,' he said slowly. ""'That's what you miss, Marie.'",i cant play with you like a little boy any more he said slowly thats what you miss marie,i cant play with you like a little boy any more he said slowly thats what you miss marie,0.0,0.0,19,19
237-134500-0037.flac,237-134500-0037,BUT EMIL IF I UNDERSTAND THEN ALL OUR GOOD TIMES ARE OVER WE CAN NEVER DO NICE THINGS TOGETHER ANY MORE,"But, Emil, if I understand, then all our good times are over. We can never do nice things together any more.",but emil if i understand then all our good times are over we can never do nice things together any more,but emil if i understand then all our good times are over we can never do nice things together any more,0.0,0.0,21,21
237-134500-0038.flac,237-134500-0038,AND ANYHOW THERE'S NOTHING TO UNDERSTAND,"And anyhow, there's nothing to understand.",and anyhow theres nothing to understand,and anyhow theres nothing to understand,0.0,0.0,6,6
237-134500-0039.flac,237-134500-0039,THAT WON'T LAST IT WILL GO AWAY AND THINGS WILL BE JUST AS THEY USED TO,"That won't last. It will go away, and things will be just as they used to.",that wont last it will go away and things will be just as they used to,that wont last it will go away and things will be just as they used to,0.0,0.0,16,16
237-134500-0040.flac,237-134500-0040,I PRAY FOR YOU BUT THAT'S NOT THE SAME AS IF YOU PRAYED YOURSELF,"I pray for you, but that's not the same as if you prayed yourself.",i pray for you but thats not the same as if you prayed yourself,i pray for you but thats not the same as if you prayed yourself,0.0,0.0,14,14
237-134500-0041.flac,237-134500-0041,I CAN'T PRAY TO HAVE THE THINGS I WANT HE SAID SLOWLY AND I WON'T PRAY NOT TO HAVE THEM NOT IF I'M DAMNED FOR IT,"""'I can't pray to have the things I want,' he said slowly, ""'and I won't pray not to have them, not if I'm damned for it.'",i cant pray to have the things i want he said slowly and i wont pray not to have them not if im damned for it,i cant pray to have the things i want he said slowly and i wont pray not to have them not if im damned for it,0.0,0.0,26,26
237-134500-0042.flac,237-134500-0042,THEN ALL OUR GOOD TIMES ARE OVER,then all our good times are over.,then all our good times are over,then all our good times are over,0.0,0.0,7,7
260-123286-0000.flac,260-123286-0000,SATURDAY AUGUST FIFTEENTH THE SEA UNBROKEN ALL ROUND NO LAND IN SIGHT,"Saturday, August 15th. The sea unbroken all round. No land in sight.",saturday august fifteenth the sea unbroken all round no land in sight,saturday august 15th the sea unbroken all round no land in sight,0.08333333333333333,0.10144927536231885,12,12
260-123286-0001.flac,260-123286-0001,THE HORIZON SEEMS EXTREMELY DISTANT,The horizon seems extremely distant.,the horizon seems extremely distant,the horizon seems extremely distant,0.0,0.0,5,5
260-123286-0002.flac,260-123286-0002,ALL MY DANGER AND SUFFERINGS WERE NEEDED TO STRIKE A SPARK OF HUMAN FEELING OUT OF HIM BUT NOW THAT I AM WELL HIS NATURE HAS RESUMED ITS SWAY,all my danger and sufferings were needed to strike a spark of human feeling out of him but now that i am well his nature has resumed its sway,all my danger and sufferings were needed to strike a spark of human feeling out of him but now that i am well his nature has resumed its sway,all my danger and sufferings were needed to strike a spark of human feeling out of him but now that i am well his nature has resumed its sway,0.0,0.0,29,29
